CMDLINE C:\Users\DELL\universityproject\formanai\backend\venv\Scripts\python.exe app.py
MEM 3.472656 1733519682.6200
MEM 3.472656 1733519682.7208
MEM 3.472656 1733519682.8212
MEM 3.472656 1733519682.9215
MEM 3.472656 1733519683.0222
MEM 3.472656 1733519683.1226
MEM 3.472656 1733519683.2231
MEM 3.472656 1733519683.3238
MEM 3.472656 1733519683.4244
MEM 3.472656 1733519683.5250
MEM 3.472656 1733519683.6253
MEM 3.472656 1733519683.7261
MEM 3.472656 1733519683.8269
MEM 3.472656 1733519683.9276
MEM 3.472656 1733519684.0284
MEM 3.472656 1733519684.1295
MEM 3.472656 1733519684.2302
MEM 3.472656 1733519684.3310
MEM 3.472656 1733519684.4317
MEM 3.472656 1733519684.5321
MEM 3.472656 1733519684.6330
MEM 3.472656 1733519684.7339
MEM 3.472656 1733519684.8350
MEM 3.472656 1733519684.9360
MEM 3.472656 1733519685.0371
MEM 3.472656 1733519685.1378
MEM 3.472656 1733519685.2387
MEM 3.472656 1733519685.3398
MEM 3.472656 1733519685.4408
MEM 3.472656 1733519685.5416
MEM 3.472656 1733519685.6419
MEM 3.472656 1733519685.7425
MEM 3.472656 1733519685.8430
MEM 3.472656 1733519685.9433
MEM 3.472656 1733519686.0438
MEM 3.472656 1733519686.1445
MEM 3.472656 1733519686.2447
MEM 3.472656 1733519686.3452
MEM 3.472656 1733519686.4460
MEM 3.472656 1733519686.5466
MEM 3.472656 1733519686.6470
MEM 3.472656 1733519686.7478
MEM 3.472656 1733519686.8486
MEM 3.472656 1733519686.9499
MEM 3.472656 1733519687.0509
MEM 3.472656 1733519687.1513
MEM 3.472656 1733519687.2522
MEM 3.472656 1733519687.3530
MEM 3.472656 1733519687.4535
MEM 3.472656 1733519687.5540
MEM 3.472656 1733519687.6551
MEM 3.472656 1733519687.7561
MEM 3.472656 1733519687.8570
MEM 3.472656 1733519687.9581
MEM 3.472656 1733519688.0590
MEM 3.472656 1733519688.1599
MEM 3.472656 1733519688.2605
MEM 3.472656 1733519688.3617
MEM 3.472656 1733519688.4626
MEM 3.472656 1733519688.5633
MEM 3.472656 1733519688.6642
MEM 3.472656 1733519688.7652
MEM 3.472656 1733519688.8662
MEM 3.472656 1733519688.9673
MEM 3.472656 1733519689.0687
MEM 3.472656 1733519689.1696
MEM 3.472656 1733519689.2699
MEM 3.472656 1733519689.3706
MEM 3.472656 1733519689.4708
MEM 3.472656 1733519689.5712
MEM 3.472656 1733519689.6718
MEM 3.472656 1733519689.7725
MEM 3.472656 1733519689.8731
MEM 3.472656 1733519689.9733
MEM 3.472656 1733519690.0737
MEM 3.472656 1733519690.1744
MEM 3.472656 1733519690.2746
MEM 3.472656 1733519690.3752
MEM 3.472656 1733519690.4754
MEM 3.472656 1733519690.5761
MEM 3.472656 1733519690.6766
MEM 3.472656 1733519690.7773
MEM 3.472656 1733519690.8778
MEM 3.472656 1733519690.9782
MEM 3.472656 1733519691.0795
MEM 3.472656 1733519691.1813
MEM 3.472656 1733519691.2826
MEM 3.472656 1733519691.3837
MEM 3.472656 1733519691.4848
MEM 3.472656 1733519691.5856
MEM 3.472656 1733519691.6876
MEM 3.472656 1733519691.7887
MEM 3.472656 1733519691.8889
MEM 3.472656 1733519691.9892
MEM 3.472656 1733519692.0896
MEM 3.472656 1733519692.2083
MEM 3.472656 1733519692.3186
MEM 3.472656 1733519692.4198
MEM 3.472656 1733519692.5202
MEM 3.472656 1733519692.6208
MEM 3.472656 1733519692.7219
MEM 3.472656 1733519692.8227
MEM 3.472656 1733519692.9233
MEM 3.472656 1733519693.0238
MEM 3.472656 1733519693.1243
MEM 3.472656 1733519693.2247
MEM 3.472656 1733519693.3255
MEM 3.472656 1733519693.4264
MEM 3.472656 1733519693.5272
MEM 3.472656 1733519693.6279
MEM 3.472656 1733519693.7286
MEM 3.472656 1733519693.8292
MEM 3.472656 1733519693.9297
MEM 3.472656 1733519694.0304
MEM 3.472656 1733519694.1312
MEM 3.472656 1733519694.2320
MEM 3.472656 1733519694.3327
MEM 3.472656 1733519694.4334
MEM 3.472656 1733519694.5340
MEM 3.472656 1733519694.6354
MEM 3.472656 1733519694.7363
MEM 3.472656 1733519694.8373
MEM 3.472656 1733519694.9386
MEM 3.472656 1733519695.0394
MEM 3.472656 1733519695.1399
MEM 3.472656 1733519695.2408
MEM 3.472656 1733519695.3414
MEM 3.472656 1733519695.4423
MEM 3.472656 1733519695.5429
MEM 3.472656 1733519695.6434
MEM 3.472656 1733519695.7440
MEM 3.472656 1733519695.8450
MEM 3.472656 1733519695.9461
MEM 3.472656 1733519696.0473
MEM 3.472656 1733519696.1484
MEM 3.472656 1733519696.2492
MEM 3.472656 1733519696.3505
MEM 3.472656 1733519696.4512
MEM 3.472656 1733519696.5518
MEM 3.472656 1733519696.6530
MEM 3.472656 1733519696.7534
MEM 3.472656 1733519696.8546
MEM 3.472656 1733519696.9555
MEM 3.472656 1733519697.0565
MEM 3.472656 1733519697.1575
MEM 3.472656 1733519697.2585
MEM 3.472656 1733519697.3596
MEM 3.472656 1733519697.4605
MEM 3.472656 1733519697.5613
MEM 3.472656 1733519697.6620
MEM 3.472656 1733519697.7632
MEM 3.472656 1733519697.8641
MEM 3.472656 1733519697.9651
MEM 3.472656 1733519698.0663
MEM 3.472656 1733519698.1674
MEM 3.472656 1733519698.2678
MEM 3.472656 1733519698.3683
MEM 3.472656 1733519698.4696
MEM 3.472656 1733519698.5701
MEM 3.472656 1733519698.6706
MEM 3.472656 1733519698.7709
MEM 3.472656 1733519698.8717
MEM 3.472656 1733519698.9722
MEM 3.472656 1733519699.0730
MEM 3.472656 1733519699.1738
MEM 3.472656 1733519699.2743
MEM 3.472656 1733519699.3747
MEM 3.472656 1733519699.4756
MEM 3.472656 1733519699.5763
MEM 3.472656 1733519699.6770
MEM 3.472656 1733519699.7792
MEM 3.472656 1733519699.8800
MEM 3.472656 1733519699.9810
MEM 3.472656 1733519700.0818
MEM 3.472656 1733519700.1825
MEM 3.472656 1733519700.2834
MEM 3.472656 1733519700.3840
MEM 3.472656 1733519700.4849
MEM 3.472656 1733519700.5858
MEM 3.472656 1733519700.6866
MEM 3.472656 1733519700.7875
MEM 3.472656 1733519700.8883
MEM 3.472656 1733519700.9891
MEM 3.472656 1733519701.0897
MEM 3.472656 1733519701.1904
MEM 3.472656 1733519701.2909
MEM 3.472656 1733519701.3917
MEM 3.472656 1733519701.4927
MEM 3.472656 1733519701.5935
MEM 3.472656 1733519701.6938
MEM 3.472656 1733519701.7946
MEM 3.472656 1733519701.8951
MEM 3.472656 1733519701.9958
MEM 3.472656 1733519702.0964
MEM 3.472656 1733519702.1969
MEM 3.472656 1733519702.2977
MEM 3.472656 1733519702.3986
MEM 3.472656 1733519702.4997
MEM 3.472656 1733519702.6010
MEM 3.472656 1733519702.7017
MEM 3.472656 1733519702.8026
MEM 3.472656 1733519702.9035
MEM 3.472656 1733519703.0044
MEM 3.472656 1733519703.1049
MEM 3.472656 1733519703.2057
MEM 3.472656 1733519703.3064
MEM 3.472656 1733519703.4073
MEM 3.472656 1733519703.5084
MEM 3.472656 1733519703.6091
MEM 3.472656 1733519703.7097
MEM 3.472656 1733519703.8108
MEM 3.472656 1733519703.9115
MEM 3.472656 1733519704.0119
MEM 3.472656 1733519704.1123
MEM 3.472656 1733519704.2130
MEM 3.472656 1733519704.3136
MEM 3.472656 1733519704.4139
MEM 3.472656 1733519704.5144
MEM 3.472656 1733519704.6149
MEM 3.472656 1733519704.7152
MEM 3.472656 1733519704.8158
MEM 3.472656 1733519704.9161
MEM 3.472656 1733519705.0172
MEM 3.472656 1733519705.1178
MEM 3.472656 1733519705.2186
MEM 3.472656 1733519705.3190
MEM 3.472656 1733519705.4198
MEM 3.472656 1733519705.5207
MEM 3.472656 1733519705.6215
MEM 3.472656 1733519705.7222
MEM 3.472656 1733519705.8229
MEM 3.472656 1733519705.9234
MEM 3.472656 1733519706.0237
MEM 3.472656 1733519706.1243
MEM 3.472656 1733519706.2247
MEM 3.472656 1733519706.3254
MEM 3.472656 1733519706.4258
MEM 3.472656 1733519706.5262
MEM 3.472656 1733519706.6268
MEM 3.472656 1733519706.7273
MEM 3.472656 1733519706.8277
MEM 3.472656 1733519706.9280
MEM 3.472656 1733519707.0283
MEM 3.472656 1733519707.1288
MEM 3.472656 1733519707.2292
MEM 3.472656 1733519707.3299
MEM 3.472656 1733519707.4306
MEM 3.472656 1733519707.5312
MEM 3.472656 1733519707.6317
MEM 3.472656 1733519707.7322
MEM 3.472656 1733519707.8331
MEM 3.472656 1733519707.9344
MEM 3.472656 1733519708.0357
MEM 3.472656 1733519708.1367
MEM 3.472656 1733519708.2376
MEM 3.472656 1733519708.3384
MEM 3.472656 1733519708.4395
MEM 3.472656 1733519708.5404
MEM 3.472656 1733519708.6411
MEM 3.472656 1733519708.7419
MEM 3.472656 1733519708.8423
MEM 3.472656 1733519708.9430
MEM 3.472656 1733519709.0440
MEM 3.472656 1733519709.1445
MEM 3.472656 1733519709.2451
MEM 3.472656 1733519709.3459
MEM 3.472656 1733519709.4463
MEM 3.472656 1733519709.5470
MEM 3.472656 1733519709.6475
MEM 3.472656 1733519709.7478
MEM 3.472656 1733519709.8483
MEM 3.472656 1733519709.9488
MEM 3.472656 1733519710.0496
MEM 3.472656 1733519710.1501
MEM 3.472656 1733519710.2505
MEM 3.472656 1733519710.3511
MEM 3.472656 1733519710.4518
MEM 3.472656 1733519710.5523
MEM 3.472656 1733519710.6530
MEM 3.472656 1733519710.7536
MEM 3.472656 1733519710.8543
MEM 3.472656 1733519710.9570
MEM 3.472656 1733519711.0580
MEM 3.472656 1733519711.1587
MEM 3.472656 1733519711.2725
MEM 3.472656 1733519711.3764
MEM 3.472656 1733519711.4777
MEM 3.472656 1733519711.5868
MEM 3.472656 1733519711.6883
MEM 3.472656 1733519711.7960
MEM 3.472656 1733519711.8993
MEM 3.472656 1733519712.0009
MEM 3.472656 1733519712.1080
MEM 3.472656 1733519712.2111
MEM 3.472656 1733519712.3136
MEM 3.472656 1733519712.4238
MEM 3.472656 1733519712.5362
MEM 3.472656 1733519712.6449
MEM 3.472656 1733519712.7477
MEM 3.472656 1733519712.8549
MEM 3.472656 1733519712.9609
MEM 3.472656 1733519713.0672
MEM 3.472656 1733519713.1793
MEM 3.472656 1733519713.2950
MEM 3.472656 1733519713.3965
MEM 3.472656 1733519713.5060
MEM 3.472656 1733519713.6109
MEM 3.472656 1733519713.7147
MEM 3.472656 1733519713.8217
MEM 3.472656 1733519713.9422
MEM 3.472656 1733519714.0781
MEM 3.472656 1733519714.1942
MEM 3.472656 1733519714.3113
MEM 3.472656 1733519714.4391
MEM 3.472656 1733519714.5423
MEM 3.472656 1733519714.6533
MEM 3.472656 1733519714.7630
MEM 3.472656 1733519714.8635
MEM 3.472656 1733519714.9855
MEM 3.472656 1733519715.0950
MEM 3.472656 1733519715.2222
MEM 3.472656 1733519715.3350
MEM 3.472656 1733519715.5167
MEM 3.472656 1733519715.6640
MEM 3.472656 1733519715.8425
MEM 3.472656 1733519716.0256
MEM 3.472656 1733519716.2468
MEM 3.472656 1733519716.4496
MEM 3.472656 1733519716.6558
MEM 3.472656 1733519716.8204
MEM 3.472656 1733519716.9704
MEM 3.472656 1733519717.1337
MEM 3.472656 1733519717.2535
MEM 3.472656 1733519717.4275
MEM 3.472656 1733519717.6012
MEM 3.472656 1733519717.7273
MEM 3.472656 1733519717.8709
MEM 3.472656 1733519718.0596
MEM 3.472656 1733519718.2016
MEM 3.472656 1733519718.4058
MEM 3.472656 1733519718.5956
MEM 3.472656 1733519718.7596
MEM 3.472656 1733519718.9237
MEM 3.472656 1733519719.0995
MEM 3.472656 1733519719.3351
MEM 3.472656 1733519719.5082
MEM 3.472656 1733519719.7282
MEM 3.472656 1733519719.8693
MEM 3.472656 1733519720.0398
MEM 3.472656 1733519720.2506
MEM 3.472656 1733519720.4540
MEM 3.472656 1733519720.6822
MEM 3.472656 1733519720.8152
MEM 3.472656 1733519720.9411
MEM 3.472656 1733519721.0483
MEM 3.472656 1733519721.2723
MEM 3.472656 1733519721.4763
MEM 3.472656 1733519721.6670
MEM 3.472656 1733519721.8393
MEM 3.472656 1733519722.1388
MEM 3.472656 1733519722.3598
MEM 3.472656 1733519722.4698
MEM 3.472656 1733519722.6359
MEM 3.472656 1733519722.9094
MEM 3.472656 1733519723.1461
MEM 3.472656 1733519723.2684
MEM 3.472656 1733519723.6050
MEM 3.472656 1733519723.7945
MEM 3.472656 1733519723.9846
MEM 3.472656 1733519724.1502
MEM 3.472656 1733519724.4234
MEM 3.472656 1733519724.6584
MEM 3.472656 1733519724.8626
MEM 3.472656 1733519725.0368
MEM 3.472656 1733519725.2247
MEM 3.472656 1733519725.4920
MEM 3.472656 1733519725.7171
MEM 3.472656 1733519725.9528
MEM 3.472656 1733519726.2301
MEM 3.472656 1733519726.3563
MEM 3.472656 1733519726.6390
MEM 3.472656 1733519726.9218
MEM 3.472656 1733519727.2515
MEM 3.472656 1733519727.5127
MEM 3.472656 1733519727.6287
MEM 3.472656 1733519727.9295
MEM 3.472656 1733519728.2453
MEM 3.472656 1733519728.4965
MEM 3.472656 1733519728.7094
MEM 3.472656 1733519728.8104
MEM 3.472656 1733519728.9110
MEM 3.472656 1733519729.0114
MEM 3.472656 1733519729.1117
MEM 3.472656 1733519729.2125
MEM 3.472656 1733519729.3128
MEM 3.472656 1733519729.4137
MEM 3.472656 1733519729.5142
MEM 3.472656 1733519729.6148
MEM 3.472656 1733519729.7161
MEM 3.472656 1733519729.8179
MEM 3.472656 1733519729.9183
MEM 3.472656 1733519730.0187
MEM 3.472656 1733519730.1194
MEM 3.472656 1733519730.2201
MEM 3.472656 1733519730.3206
MEM 3.472656 1733519730.4210
MEM 3.472656 1733519730.5216
MEM 3.472656 1733519730.6223
MEM 3.472656 1733519730.7230
MEM 3.472656 1733519730.8238
MEM 3.472656 1733519730.9240
MEM 3.472656 1733519731.0247
MEM 3.472656 1733519731.1253
MEM 3.472656 1733519731.2261
MEM 3.472656 1733519731.3266
MEM 3.472656 1733519731.4272
MEM 3.472656 1733519731.5279
MEM 3.472656 1733519731.6283
MEM 3.472656 1733519731.7291
MEM 3.472656 1733519731.8353
MEM 3.472656 1733519731.9360
MEM 3.472656 1733519732.0367
MEM 3.472656 1733519732.1374
MEM 3.472656 1733519732.2381
MEM 3.472656 1733519732.3389
MEM 3.472656 1733519732.4397
MEM 3.472656 1733519732.5404
MEM 3.472656 1733519732.6409
MEM 3.472656 1733519732.7414
MEM 3.472656 1733519732.8420
MEM 3.472656 1733519732.9428
MEM 3.472656 1733519733.0435
MEM 3.472656 1733519733.1439
MEM 3.472656 1733519733.2442
MEM 3.472656 1733519733.3445
MEM 3.472656 1733519733.4449
MEM 3.472656 1733519733.5457
MEM 3.472656 1733519733.6463
MEM 3.472656 1733519733.7468
MEM 3.472656 1733519733.8475
MEM 3.472656 1733519733.9483
MEM 3.472656 1733519734.0493
MEM 3.472656 1733519734.1499
MEM 3.472656 1733519734.2507
MEM 3.472656 1733519734.3515
MEM 3.472656 1733519734.4522
MEM 3.472656 1733519734.5526
MEM 3.472656 1733519734.6532
MEM 3.472656 1733519734.7535
MEM 3.472656 1733519734.8541
MEM 3.472656 1733519734.9545
MEM 3.472656 1733519735.0550
MEM 3.472656 1733519735.1555
MEM 3.472656 1733519735.2561
MEM 3.472656 1733519735.3567
MEM 3.472656 1733519735.4575
MEM 3.472656 1733519735.5581
MEM 3.472656 1733519735.6589
MEM 3.472656 1733519735.7672
MEM 3.472656 1733519735.8708
MEM 3.472656 1733519735.9714
MEM 3.472656 1733519736.0721
MEM 3.472656 1733519736.1725
MEM 3.472656 1733519736.2770
MEM 3.472656 1733519736.3838
MEM 3.472656 1733519736.4846
MEM 3.472656 1733519736.5852
MEM 3.472656 1733519736.6855
MEM 3.472656 1733519736.7862
MEM 3.472656 1733519736.9017
MEM 3.472656 1733519737.0156
MEM 3.472656 1733519737.1185
MEM 3.472656 1733519737.2197
MEM 3.472656 1733519737.3205
MEM 3.472656 1733519737.4209
MEM 3.472656 1733519737.5217
MEM 3.472656 1733519737.6223
MEM 3.472656 1733519737.7227
MEM 3.472656 1733519737.8234
MEM 3.472656 1733519737.9239
MEM 3.472656 1733519738.0245
MEM 3.472656 1733519738.1250
MEM 3.472656 1733519738.2257
MEM 3.472656 1733519738.3264
MEM 3.472656 1733519738.4268
MEM 3.472656 1733519738.5274
MEM 3.472656 1733519738.7636
MEM 3.472656 1733519738.8640
MEM 3.472656 1733519738.9646
MEM 3.472656 1733519739.0652
MEM 3.472656 1733519739.1657
MEM 3.472656 1733519739.2664
MEM 3.472656 1733519739.3669
MEM 3.472656 1733519739.4675
MEM 3.472656 1733519739.5678
MEM 3.472656 1733519739.6690
MEM 3.472656 1733519739.7697
MEM 3.472656 1733519739.8700
MEM 3.472656 1733519740.0059
MEM 3.472656 1733519740.1627
MEM 3.472656 1733519740.3077
MEM 3.472656 1733519740.6338
MEM 3.472656 1733519741.0627
MEM 3.472656 1733519741.2051
MEM 3.472656 1733519741.3874
MEM 3.472656 1733519741.5443
MEM 3.472656 1733519741.8885
MEM 3.472656 1733519742.2022
MEM 3.472656 1733519742.3121
MEM 3.472656 1733519742.4535
MEM 3.472656 1733519742.6632
MEM 3.472656 1733519743.0190
MEM 3.472656 1733519743.3024
MEM 3.472656 1733519743.4113
MEM 3.472656 1733519743.5121
MEM 3.472656 1733519743.6127
MEM 3.472656 1733519743.7135
MEM 3.472656 1733519743.8139
MEM 3.472656 1733519743.9146
MEM 3.472656 1733519744.0155
MEM 3.472656 1733519744.1160
MEM 3.472656 1733519744.2168
MEM 3.472656 1733519744.3171
MEM 3.472656 1733519744.4184
MEM 3.472656 1733519744.5193
MEM 3.472656 1733519744.6199
MEM 3.472656 1733519744.7207
MEM 3.472656 1733519744.8213
MEM 3.472656 1733519744.9219
MEM 3.472656 1733519745.0224
MEM 3.472656 1733519745.1231
MEM 3.472656 1733519745.2236
MEM 3.472656 1733519745.3242
MEM 3.472656 1733519745.4248
MEM 3.472656 1733519745.5537
MEM 3.472656 1733519745.7431
MEM 3.472656 1733519745.8501
MEM 3.472656 1733519745.9507
MEM 3.472656 1733519746.0514
MEM 3.472656 1733519746.1516
MEM 3.472656 1733519746.2525
MEM 3.472656 1733519746.3527
MEM 3.472656 1733519746.4532
MEM 3.472656 1733519746.5540
MEM 3.472656 1733519746.6546
MEM 3.472656 1733519746.7675
MEM 3.472656 1733519746.8781
MEM 3.472656 1733519747.0042
MEM 3.472656 1733519747.1297
MEM 3.472656 1733519747.2330
MEM 3.472656 1733519747.3337
MEM 3.472656 1733519747.4345
MEM 3.472656 1733519747.5388
MEM 3.472656 1733519747.6494
MEM 3.472656 1733519747.7531
MEM 3.472656 1733519747.8690
MEM 3.472656 1733519747.9713
MEM 3.472656 1733519748.0720
MEM 3.472656 1733519748.1727
MEM 3.472656 1733519748.2933
MEM 3.472656 1733519748.3956
MEM 3.472656 1733519748.4961
MEM 3.472656 1733519748.5967
MEM 3.472656 1733519748.6975
MEM 3.472656 1733519748.7981
MEM 3.472656 1733519748.8988
MEM 3.472656 1733519748.9993
MEM 3.472656 1733519749.1001
MEM 3.472656 1733519749.2070
MEM 3.472656 1733519749.3163
MEM 3.472656 1733519749.4170
MEM 3.472656 1733519749.5176
MEM 3.472656 1733519749.6184
MEM 3.472656 1733519749.7240
MEM 3.472656 1733519749.8261
MEM 3.472656 1733519749.9275
MEM 3.472656 1733519750.0278
MEM 3.472656 1733519750.1285
MEM 3.472656 1733519750.2292
MEM 3.472656 1733519750.4185
MEM 3.472656 1733519750.5287
MEM 3.472656 1733519750.6329
MEM 3.472656 1733519750.7336
MEM 3.472656 1733519750.8342
MEM 3.472656 1733519750.9344
MEM 3.472656 1733519751.0349
MEM 3.472656 1733519751.1354
MEM 3.472656 1733519751.2359
MEM 3.472656 1733519751.3366
MEM 3.472656 1733519751.4370
MEM 3.472656 1733519751.5372
MEM 3.472656 1733519751.6376
MEM 3.472656 1733519751.7383
MEM 3.472656 1733519751.8398
MEM 3.472656 1733519751.9401
MEM 3.472656 1733519752.0409
MEM 3.472656 1733519752.1417
MEM 3.472656 1733519752.2422
MEM 3.472656 1733519752.3429
MEM 3.472656 1733519752.4434
MEM 3.472656 1733519752.5440
MEM 3.472656 1733519752.6443
MEM 3.472656 1733519752.7451
MEM 3.472656 1733519752.8459
MEM 3.472656 1733519752.9467
MEM 3.472656 1733519753.0472
MEM 3.472656 1733519753.1482
MEM 3.472656 1733519753.2488
MEM 3.472656 1733519753.3499
MEM 3.472656 1733519753.4506
MEM 3.472656 1733519753.5513
MEM 3.472656 1733519753.6519
MEM 3.472656 1733519753.7526
MEM 3.472656 1733519753.8533
MEM 3.472656 1733519753.9537
MEM 3.472656 1733519754.0543
MEM 3.472656 1733519754.1864
MEM 3.472656 1733519754.2868
MEM 3.472656 1733519754.3874
MEM 3.472656 1733519754.4878
MEM 3.472656 1733519754.5881
MEM 3.472656 1733519754.6887
MEM 3.472656 1733519754.7890
MEM 3.472656 1733519755.1656
MEM 3.472656 1733519755.4187
MEM 3.472656 1733519755.6833
MEM 3.472656 1733519755.7945
MEM 3.472656 1733519755.8953
MEM 3.472656 1733519755.9961
MEM 3.472656 1733519756.0966
MEM 3.472656 1733519756.2028
MEM 3.472656 1733519756.3038
MEM 3.472656 1733519756.4046
MEM 3.472656 1733519756.5053
MEM 3.472656 1733519756.6060
MEM 3.472656 1733519756.7221
MEM 3.472656 1733519756.8259
MEM 3.472656 1733519756.9266
MEM 3.472656 1733519757.0497
MEM 3.472656 1733519757.1535
MEM 3.472656 1733519757.2538
MEM 3.472656 1733519757.3686
MEM 3.472656 1733519757.4942
MEM 3.472656 1733519757.5972
MEM 3.472656 1733519757.6980
MEM 3.472656 1733519757.7987
MEM 3.472656 1733519757.8996
MEM 3.472656 1733519758.0004
MEM 3.472656 1733519758.1008
MEM 3.472656 1733519758.2013
MEM 3.472656 1733519758.3018
MEM 3.472656 1733519758.4037
MEM 3.472656 1733519758.5041
MEM 3.472656 1733519758.6044
MEM 3.472656 1733519758.7053
MEM 3.472656 1733519758.8056
MEM 3.472656 1733519758.9161
MEM 3.472656 1733519759.0166
MEM 3.472656 1733519759.1174
MEM 3.472656 1733519759.2181
MEM 3.472656 1733519759.3184
MEM 3.472656 1733519759.4190
MEM 3.472656 1733519759.5193
MEM 3.472656 1733519759.6197
MEM 3.472656 1733519759.7202
MEM 3.472656 1733519759.8208
MEM 3.472656 1733519759.9510
MEM 3.472656 1733519760.0517
MEM 3.472656 1733519760.1523
MEM 3.472656 1733519760.2539
MEM 3.472656 1733519760.3545
MEM 3.472656 1733519760.4551
MEM 3.472656 1733519760.5556
MEM 3.472656 1733519760.6562
MEM 3.472656 1733519760.7569
MEM 3.472656 1733519760.8574
MEM 3.472656 1733519760.9577
MEM 3.472656 1733519761.0583
MEM 3.472656 1733519761.1590
MEM 3.472656 1733519761.2595
MEM 3.472656 1733519761.3600
MEM 3.472656 1733519761.4605
MEM 3.472656 1733519761.5612
MEM 3.472656 1733519761.6619
MEM 3.472656 1733519761.7625
MEM 3.472656 1733519761.8634
MEM 3.472656 1733519761.9641
MEM 3.472656 1733519762.0647
MEM 3.472656 1733519762.1654
MEM 3.472656 1733519762.2732
MEM 3.472656 1733519762.3989
MEM 3.472656 1733519762.5062
MEM 3.472656 1733519762.6190
MEM 3.472656 1733519762.7197
MEM 3.472656 1733519762.8204
MEM 3.472656 1733519762.9212
MEM 3.472656 1733519763.0217
MEM 3.472656 1733519763.1222
MEM 3.472656 1733519763.2230
MEM 3.472656 1733519763.3235
MEM 3.472656 1733519763.4238
MEM 3.472656 1733519763.5249
MEM 3.472656 1733519763.6259
MEM 3.472656 1733519763.7263
MEM 3.472656 1733519763.8268
MEM 3.472656 1733519763.9273
MEM 3.472656 1733519764.0280
MEM 3.472656 1733519764.1366
MEM 3.472656 1733519764.2493
MEM 3.472656 1733519764.3499
MEM 3.472656 1733519764.4507
MEM 3.472656 1733519764.5511
MEM 3.472656 1733519764.6517
MEM 3.472656 1733519764.7520
MEM 3.472656 1733519764.8528
MEM 3.472656 1733519764.9534
MEM 3.472656 1733519765.0539
MEM 3.472656 1733519765.1543
MEM 3.472656 1733519765.2583
MEM 3.472656 1733519765.3594
MEM 3.472656 1733519765.4599
MEM 3.472656 1733519765.5607
MEM 3.472656 1733519765.6614
MEM 3.472656 1733519765.7617
MEM 3.472656 1733519765.8622
MEM 3.472656 1733519765.9628
MEM 3.472656 1733519766.0791
MEM 3.472656 1733519766.1826
MEM 3.472656 1733519766.2833
MEM 3.472656 1733519766.3838
MEM 3.472656 1733519766.5198
MEM 3.472656 1733519766.8188
MEM 3.472656 1733519767.0535
MEM 3.472656 1733519767.2414
MEM 3.472656 1733519767.4159
MEM 3.472656 1733519767.7610
MEM 3.472656 1733519767.9962
MEM 3.472656 1733519768.2314
MEM 3.472656 1733519768.4194
MEM 3.472656 1733519768.5282
MEM 3.472656 1733519768.9191
MEM 3.472656 1733519769.2753
MEM 3.472656 1733519769.5119
MEM 3.472656 1733519769.8222
MEM 3.472656 1733519770.0626
MEM 3.472656 1733519770.1657
MEM 3.472656 1733519770.2664
MEM 3.472656 1733519770.3668
MEM 3.472656 1733519770.4672
MEM 3.472656 1733519770.5678
MEM 3.472656 1733519770.6682
MEM 3.472656 1733519770.7686
MEM 3.472656 1733519770.8694
MEM 3.472656 1733519770.9706
MEM 3.472656 1733519771.0714
MEM 3.472656 1733519771.1723
MEM 3.472656 1733519771.2727
MEM 3.472656 1733519771.3735
MEM 3.472656 1733519771.4742
MEM 3.472656 1733519771.5744
MEM 3.472656 1733519771.6747
MEM 3.472656 1733519771.7755
MEM 3.472656 1733519771.8760
MEM 3.472656 1733519771.9801
MEM 3.472656 1733519772.0808
MEM 3.472656 1733519772.1815
MEM 3.472656 1733519772.2818
MEM 3.472656 1733519772.3824
MEM 3.472656 1733519772.4827
MEM 3.472656 1733519772.6295
MEM 3.472656 1733519772.7301
MEM 3.472656 1733519772.8308
MEM 3.472656 1733519772.9313
MEM 3.472656 1733519773.0322
MEM 3.472656 1733519773.1331
MEM 3.472656 1733519773.2336
MEM 3.472656 1733519773.3342
MEM 3.472656 1733519773.4349
MEM 3.472656 1733519773.5356
MEM 3.472656 1733519773.6365
MEM 3.472656 1733519773.7373
MEM 3.472656 1733519773.8377
MEM 3.472656 1733519773.9382
MEM 3.472656 1733519774.0480
MEM 3.472656 1733519774.1488
MEM 3.472656 1733519774.2493
MEM 3.472656 1733519774.3498
MEM 3.472656 1733519774.4503
MEM 3.472656 1733519774.5509
MEM 3.472656 1733519774.6755
MEM 3.472656 1733519774.7801
MEM 3.472656 1733519774.8806
MEM 3.472656 1733519774.9836
MEM 3.472656 1733519775.0840
MEM 3.472656 1733519775.1845
MEM 3.472656 1733519775.2849
MEM 3.472656 1733519775.3851
MEM 3.472656 1733519775.4927
MEM 3.472656 1733519775.6372
MEM 3.472656 1733519775.7657
MEM 3.472656 1733519775.8666
MEM 3.472656 1733519775.9673
MEM 3.472656 1733519776.0678
MEM 3.472656 1733519776.1682
MEM 3.472656 1733519776.2689
MEM 3.472656 1733519776.3695
MEM 3.472656 1733519776.4702
MEM 3.472656 1733519776.5709
MEM 3.472656 1733519776.6711
MEM 3.472656 1733519776.7717
MEM 3.472656 1733519776.8724
MEM 3.472656 1733519776.9728
MEM 3.472656 1733519777.0735
MEM 3.472656 1733519777.1739
MEM 3.472656 1733519777.2747
MEM 3.472656 1733519777.3755
MEM 3.472656 1733519777.4763
MEM 3.472656 1733519777.5768
MEM 3.472656 1733519777.6906
MEM 3.472656 1733519777.8002
